ISBN13,Title of the Book,Author/s,Book type,Original Price (RRP),Discounted price,ISBN-10,Published Date,Publisher,No. of Pages
9780748111466,Bloodline,['Mark Billingham'],ePUB,12.99,12.99,748111468,06-08-2009,"Little, Brown Book Group",352
9780141962016,The Rule of Law,['Rt Hon Lord Bingham of Cornhill KG PC FBA Tom Bingham'],ePUB,15.99,15.99,141962011,07-07-2011,Penguin Books Ltd,224
9780330468565,Last Bus to Woodstock,['Colin Dexter'],ePUB,12.35,8.95,330468561,21-08-2009,,0
9780141929552,A Moment of War,['Laurie Lee'],ePUB,15.99,15.99,141929553,01-01-2000,Penguin Books Ltd,192
9780571357048,March of the Lemmings,['Stewart Lee'],ePUB,18.69,15.99,571357040,03-09-2019,Faber & Faber,324
9780743483308,Path of the Assassin,['Brad Thor'],ePUB,9.99,9.99,743483308,15-04-2003,Atria Books,384
9780857896315,The Case of the Missing Boyfriend,['Nick Alexander'],ePUB,5.99,5.99,857896318,01-08-2011,Corvus,200
9781405522779,The Collector,['Nora Roberts'],ePUB,11.99,11.99,1405522771,15-04-2014,"Little, Brown Book Group",496
9781250175816,The Deceivers,['Kristen Simmons'],ePUB,14.95,11.99,125017581X,05-02-2019,Tor Publishing Group,
9780735214163,Profit First,['Mike Michalowicz'],ePUB,29.14,23.99,735214166,18-01-2017,Penguin Publishing Group,
9780748110049,Matter,['Iain M. Banks'],ePUB,12.99,12.99,748110046,04-09-2008,"Little, Brown Book Group",608
9780141963792,If Beale Street Could Talk,['James Baldwin'],ePUB,15.99,15.99,141963794,01-01-2000,Penguin Books Ltd,240
9780307792419,Caves of Steel,['Isaac Asimov'],ePUB,3.99,3.99,307792412,13-04-2011,Random House Publishing Group,
9780241341049,Everything is Figureoutable,['Marie Forleo'],ePUB,4.99,4.99,241341043,12-09-2019,Penguin Books Ltd,240
9781405934633,The Glass Woman,['Caroline Lea'],ePUB,15.99,15.99,1405934638,07-02-2019,Penguin Books Ltd,464
9780486113708,The Elements of Style,['William Strunk Jr.'],ePUB,5.8,5.8,486113701,07-03-2012,Dover Publications,64
9780356511078,The Labyrinth Index,['Charles Stross'],ePUB,12.99,12.99,356511073,30-10-2018,"Little, Brown Book Group",368
9780751564150,Billy Connolly's Tracks Across America,['Billy Connolly'],ePUB,19.99,19.99,075156415X,31-03-2016,"Little, Brown Book Group",288
9780759574731,The Tipping Point,['Malcolm Gladwell'],ePUB,16.99,16.99,759574731,01-11-2006,"Little, Brown and Company",288
9781306020275,Dying for a Cruise,['Joyce Cato'],E-Book,0,0,1306020271,01-01-2012,Robert Hale & Company,225
9780748123032,Me Talk Pretty One Day,['David Sedaris'],ePUB,12.99,12.99,748123032,05-08-2010,"Little, Brown Book Group",288
9780330507073,The Red Tent,['Anita Diamant'],ePUB,12.35,8.95,330507079,18-09-2009,,0
9781405527583,The Bones Beneath,['Mark Billingham'],ePUB,11.99,11.99,1405527587,22-05-2014,"Little, Brown Book Group",400
9780241334225,Brain Freeze,['Tom Fletcher'],ePUB,1.99,1.99,241334225,22-02-2018,Penguin Random House Children's UK,112
9780061947438,Mere Christianity,['C. S. Lewis'],ePUB,5.99,5.99,61947431,02-06-2009,HarperCollins,256
9780007328918,A Winter's Tale,['Trisha Ashley'],ePUB,9.99,9.99,7328915,29-05-2009,HarperCollins Publishers,416
9781407004563,A Mother's Courage,['Dilly Court'],ePUB,15.99,15.99,1407004565,04-09-2008,Random House,544
9780755389506,One Cretan Evening and Other Stories,['Victoria Hislop'],ePUB,3.99,3.99,755389506,15-09-2011,Headline,72
9780297864547,The Hairy Bikers' 12 Days of Christmas,['Hairy Bikers'],ePUB,19.99,19.99,297864548,02-12-2010,Orion,224
9780748132034,Quite Ugly One Morning,['Christopher Brookmyre'],ePUB,11.99,11.99,748132031,16-06-2011,"Little, Brown Book Group",320
9780748121779,Immortal in Death,['J.D. Robb'],ePUB,11.99,11.99,748121773,07-10-2010,"Little, Brown Book Group",352
9780316310444,The Lost Sisters,['Holly Black'],ePUB,3.99,3.99,316310441,02-10-2018,"Little, Brown Books for Young Readers",100
9780241969564,The Tea Planter's Wife,['Dinah Jefferies'],ePUB,15.99,15.99,241969565,03-09-2015,Penguin Books Ltd,386
9780755357208,The Legion (Eagles of the Empire 10),['Simon Scarrow'],ePUB,12.99,12.99,755357205,11-11-2010,Headline,448
9780571339150,Ayoade on Top,['Richard Ayoade'],ePUB,14.29,12.99,571339158,03-09-2019,Faber & Faber,256
9780575097599,Rivers of London,['Ben Aaronovitch'],ePUB,11.99,11.99,575097590,10-01-2011,Orion,384
9780241243688,Village Christmas,['Laurie Lee'],ePUB,14.99,14.99,241243688,05-11-2015,Penguin Books Ltd,200
9780062982735,failed to fetch page,,,,,,,,
9781405928571,Into the Fire,['Gregg Hurwitz'],ePUB,15.99,15.99,1405928573,20-02-2020,Penguin Books Ltd,400
9780753549049,The Bracelet,['Fredrica Alleyn'],ePUB,16.99,16.99,753549042,11-04-2013,Ebury Publishing,320
9780141964072,Belle,['Lesley Pearse'],ePUB,15.99,15.99,141964073,03-02-2011,Penguin Books Ltd,624
9780141386041,Revolting Rhymers,['Quentin Blake'],ePUB,0,0,141386045,06-02-2017,Penguin Random House Children's UK,32
9780748129454,Rafa,"['Rafael Nadal', 'John Carlin']",ePUB,12.99,12.99,748129456,18-08-2011,"Little, Brown Book Group",320
9780141939230,White Teeth,['Zadie Smith'],ePUB,15.99,15.99,141939230,25-01-2001,Penguin Books Ltd,560
9781401944865,You Are the Placebo,['Dr. Joe Dispenza'],ePUB,27.86,22.99,1401944868,29-04-2014,Hay House,
9780241981368,An Almost Perfect Christmas,['Nina Stibbe'],ePUB,15.99,15.99,241981360,02-11-2017,Penguin Books Ltd,176
9781370912865,Books for Girls,['Katrina Kahler'],ePUB,0,0,1370912862,24-04-2017,Katrina Kahler,
9781473573222,The Children's Block,['Otto B Kraus'],ePUB,15.99,15.99,147357322X,17-10-2019,Ebury Publishing,320
9780241404171,How Not to Be a Professional Racing Driver,['Jason Plato'],ePUB,14.99,14.99,241404177,19-09-2019,Penguin Books Ltd,304
9780547249643,1984,['George Orwell'],ePUB,9.99,9.99,547249640,03-09-2013,HarperCollins,
9780544187610,The Paleo Diet Revised,['Loren Cordain'],ePUB,29.69,23.99,054418761X,27-02-2024,HarperCollins,288
9780230768130,failed to fetch page,,,,,,,,
9780330473323,Birds of Prey,['Wilbur Smith'],ePUB,13.95,10.5,330473328,04-09-2008,,784
9780307792419,Caves of Steel,['Isaac Asimov'],ePUB,3.99,3.99,307792412,13-04-2011,Random House Publishing Group,
9781405909969,Billy and Me,['Giovanna Fletcher'],ePUB,15.99,15.99,140590996X,23-05-2013,Penguin Books Ltd,416
9780830844135,John,['Michael Card'],Paperback,37.07,37.07,830844139,14-07-2014,INTER VARSITY PR              ,237
9781387629923,Somebody I Used to Know,['Wendy Mitchell'],ePUB,4.39,3.75,1387629921,22-03-2018,Lulu.com,0
9781407035284,Thief Of Time,['Terry Pratchett'],ePUB,15.99,15.99,1407035282,09-10-2008,Transworld,432
9781405912990,On Dublin Street,['Samantha Young'],ePUB,15.99,15.99,1405912995,25-10-2012,Penguin Books Ltd,416
9780842313940,Hinds' Feet on High Places,['Hannah Hurnard'],Hardcover,28.99,26.25,084231394X,25-07-1986,TYNDALE PUB                   ,320
9780842384896,Holy Bible,['Tyndale House Publishers'],Hardcover,44.99,29.75,842384898,01-07-2004,Tyndale House Publishers,1024
9780307414144,failed to fetch page,,,,,,,,
9780992984915,Dominic,['L.A. Casey'],ePUB,4.99,4.99,992984912,13-03-2016,?L.A. Casey,
9780575091511,Before They Are Hanged : First Law,['Joe Abercrombie'],ePUB,12.99,12.99,575091517,18-06-2009,Orion,592
9780141935386,Be As You Are,"['David Godman', 'Sri Ramana Maharshi']",ePUB,14.99,14.99,141935383,01-01-2000,Penguin Books Ltd,272
9780241146422,Underland,['Robert Macfarlane'],ePUB,16.99,16.99,241146429,02-05-2019,Penguin Books Ltd,496
9780755374076,Goodnight Lady,['Martina Cole'],Paperback,24.99,21.75,075537407X,01-01-2011,Headline,832
9781407034737,Moving Pictures,['Terry Pratchett'],ePUB,15.99,15.99,1407034731,27-05-2009,Transworld,400
9780768403053,Gateway to the Seer Realm,['Barbie Breathitt'],Paperback,32.63,32.63,768403057,21-08-2012,DESTINY IMAGE INC             ,316
9781405914970,Pop Goes the Weasel,['M. J. Arlidge'],ePUB,15.99,15.99,1405914971,11-09-2014,Penguin Books Ltd,464
9780765377081,The Dark Forest,"['Cixin Liu', 'Joel Martinsen']",Hardcover,52.25,52.25,076537708X,11-08-2015,Tor Books,512
9780141903989,Giovanni's Room,"['James Baldwin', 'Caryl Phillips']",ePUB,15.99,15.99,141903988,04-10-2001,Penguin Books Ltd,176
9781311796653,Furry Friends,['K Campbell'],ePUB,0,0,1311796657,26-02-2016,Katrina Kahler,
9780141909417,Carrie's War,"['Nina Bawden', 'Eccleshare Julia']",ePUB,10.99,10.99,141909412,26-05-2005,Penguin Books Ltd,192
9781407070742,A Mistletoe Kiss,['Katie Flynn'],ePUB,15.99,15.99,1407070746,05-08-2010,Random House,448
9780141923680,failed to fetch page,,,,,,,,
9780141928982,Hornblower and the Crisis,['C.S. Forester'],ePUB,15.99,15.99,141928980,05-10-2006,Penguin Books Ltd,176
9780141926100,Stalingrad,['Antony Beevor'],ePUB,15.99,15.99,141926104,04-10-2007,Penguin Books Ltd,512
9781407034966,Interesting Times,['Terry Pratchett'],ePUB,14.99,14.99,1407034960,05-12-2008,Transworld,432
9780141905693,The Diary of a Nobody,"['George Grossmith', 'Weedon Grossmith', 'Weedon Grossmith', 'Ed Glinert', 'Ed Glinert']",ePUB,10.99,10.99,141905697,01-01-2000,Penguin Books Ltd,256
9781250303554,Permafrost,['Alastair Reynolds'],ePUB,6.22,5.99,1250303559,19-03-2019,Tor Publishing Group,
9781405923590,The Woman Who Walked into the Sea,['Mark Douglas-Home'],ePUB,15.99,15.99,1405923598,14-01-2016,Penguin Books Ltd,336
9781408820858,Kitchen Confidential,['Anthony Bourdain'],ePUB,19.99,17.99,1408820854,20-12-2010,Bloomsbury Publishing,336
9780463208823,Bless Her Dead Heart,['Meg Collett'],ePUB,1.39,1.39,046320882X,24-07-2019,Meg Collett,
9780748122868,The Enemy,['Tom Wood'],ePUB,16.99,16.99,748122869,13-03-2012,"Little, Brown Book Group",400
9780141929569,A Wrinkle in Time,"[""Madeleine L'Engle""]",ePUB,9.99,9.99,141929561,01-11-2007,Penguin Random House Children's UK,208
9780571328277,The Legend of Podkin One-Ear,"['Kieran Larwood', 'David Wyatt']",ePUB,10.99,9.99,057132827X,04-10-2016,Faber & Faber,288
9780141347738,failed to fetch page,,,,,,,,
9780141933412,A Spell of Winter,['Helen Dunmore'],ePUB,15.99,15.99,141933410,25-10-2007,Penguin Books Ltd,320
9780385539265,Little Life,['Hanya Yanagihara'],E-Book,0,0,385539266,01-01-2015,Knopf Doubleday Publishing Group,498
9781407034690,Guards! Guards!,['Terry Pratchett'],ePUB,14.99,14.99,1407034693,16-12-2008,Transworld,432
9780241322536,Smiley's People,['John le Carré'],ePUB,15.99,15.99,241322537,27-09-2018,Penguin Books Ltd,464
9780759520844,Healing Back Pain,['John E. Sarno'],ePUB,12.99,12.99,759520844,15-03-2001,Grand Central Publishing,300
9780141369709,Jolly Foul Play,['Robin Stevens'],ePUB,9.99,9.99,141369701,24-03-2016,Penguin Random House Children's UK,336
9780857203090,One by One,['Chris Carter'],ePUB,16.99,16.99,857203096,15-08-2013,Simon & Schuster UK,512
9780761187042,The Complete Book of Chalk Lettering,['Valerie McKeehan'],ePUB,23.99,23.99,761187049,06-10-2015,Workman Publishing Company,144
9781405523127,Cross and Burn,['Val McDermid'],ePUB,11.99,11.99,1405523123,10-10-2013,"Little, Brown Book Group",448
9781405943147,"Ask Again, Yes",['Mary Beth Keane'],ePUB,15.99,15.99,1405943149,08-08-2019,Penguin Books Ltd,400
9780834821033,How to Be an Adult in Relationships,['David Richo'],ePUB,25.39,20.34,834821036,18-06-2002,Shambhala,240
9780307416315,failed to fetch page,,,,,,,,
9781409021315,Lustrum,['Robert Harris'],ePUB,15.99,15.99,1409021319,07-09-2010,Random House,464
9780748129027,What's Tha Up To?,['Martyn Johnson'],ePUB,12.99,12.99,748129022,15-09-2011,"Little, Brown Book Group",192
9780141969183,Me Before You,['Jojo Moyes'],ePUB,15.99,15.99,141969180,02-01-2012,Penguin Books Ltd,528
9780748110612,The No. 1 Ladies' Detective Agency,['Alexander McCall Smith'],ePUB,11.99,11.99,748110615,02-10-2008,"Little, Brown Book Group",256
9780230757073,failed to fetch page,,,,,,,,
9780698198586,The Magic of Thinking Big,['David J Schwartz'],ePUB,21.75,21.75,698198581,02-12-2014,,256
9780748112883,Princeps' Fury,['Jim Butcher'],ePUB,11.99,11.99,074811288X,03-12-2009,"Little, Brown Book Group",512
9781310928338,Pathfinder's Way,['T.A. White'],ePUB,4.15,4.15,1310928339,20-04-2016,T.A. White,
9780765376732,The Final Day,['Dr William R Forstchen'],Hardcover,55.99,49.5,765376733,03-01-2017,FORGE                         ,352
9780994865137,Inception,['Bianca Scardoni'],ePUB,6.25,6.25,994865139,30-09-2015,,394
9780743273565,The Great Gatsby,['F. Scott Fitzgerald'],Paperback,30.25,30.25,743273567,01-10-2004,SCRIBNER BOOKS CO             ,180
9780061739255,failed to fetch page,,,,,,,,
9780061804038,Barbarians at the Gate,"['Bryan Burrough', 'John Helyar']",ePUB,6.99,6.99,61804037,13-10-2009,HarperCollins,624
9781407070049,Bones to Ashes,['Kathy Reichs'],ePUB,15.99,15.99,1407070045,27-04-2010,Random House,464
9780547345901,The Giver,['Lois Lowry'],ePUB,5.99,5.99,547345909,01-01-2000,HarperCollins,192
9781282547674,Allotment Gardening for Dummies,['Sven Wombwell'],E-Book,0,0,1282547674,12-02-2010,For Dummies,459
9781328662088,Play of Death,"['Oliver Potzsch', 'Lee  Chadeayne']",Paperback,41.8,41.8,132866208X,09-05-2017,Houghton Mifflin,493
9780241383117,Bad Behavior,['Mary Gaitskill'],ePUB,15.99,15.99,241383110,02-05-2019,Penguin Books Ltd,208
9780446179669,4th of July,"['James Patterson', 'Maxine Paetro']",Paperback,36.4,36.4,446179663,01-07-2008,GRAND CENTRAL PUBL            ,400
9781393267447,Summernight,['Sarah K. L. Wilson'],ePUB,0,0,1393267440,27-08-2019,?Sarah K. L. Wilson,
9780060882662,failed to fetch page,,,,,,,,
9780349401874,Air Bound,['Christine Feehan'],ePUB,7.99,7.99,034940187X,27-05-2014,"Little, Brown Book Group",400
9780230761230,failed to fetch page,,,,,,,,
9780241977613,The Man Who Saw Everything,['Deborah Levy'],ePUB,15.99,15.99,241977614,29-08-2019,Penguin Books Ltd,208
9780241984000,The Last,['Hanna Jameson'],ePUB,15.99,15.99,241984009,24-01-2019,Penguin Books Ltd,352
9780755387069,2nd Chance,"['James Patterson', 'Andrew Gross']",ePUB,12.99,12.99,755387066,23-06-2011,Headline,340
9780755385744,The Misfit,['Rosie Goodwin'],ePUB,11.99,11.99,755385748,10-05-2012,Headline,313
9781101533116,The Bride,['Julie Garwood'],ePUB,17.14,13.99,1101533110,07-06-2011,Penguin Publishing Group,1
9780007327645,"Dead Beat (PI Kate Brannigan, Book 1)",['Val McDermid'],ePUB,12.99,12.99,7327641,22-05-2009,HarperCollins Publishers,288
9780648324652,Demon's Dance,['Keri Arthur'],ePUB,6.99,6.99,648324656,12-02-2019,KA Publishing PTY LTD,
9780230739161,failed to fetch page,,,,,,,,
9781509865437,Hornet Flight,['Ken Follett'],Paperback,30.4,30.4,1509865438,30-01-2019,Pan Macmillan UK,592
9780141904108,Mrs Dalloway,"['Virginia Woolf', 'Stella McNichol', 'Elaine Showalter']",ePUB,10.99,10.99,141904100,25-05-2000,Penguin Books Ltd,288
9780141957074,The End,['Ian Kershaw'],ePUB,16.99,16.99,141957077,25-08-2011,Penguin Books Ltd,592
9781405519229,The Casual Vacancy,['J.K. Rowling'],ePUB,12.99,12.99,1405519223,27-09-2012,"Little, Brown Book Group",480
9780230760653,failed to fetch page,,,,,,,,
9780356500959,Cold Days,['Jim Butcher'],Paperback,20.4,20.4,356500950,10-09-2013,Little Brown,646
9780748124800,Shutter Island,['Dennis Lehane'],ePUB,11.99,11.99,748124802,21-10-2010,"Little, Brown Book Group",304
9780755371365,Whatever It Takes,['Adele Parks'],ePUB,12.99,12.99,755371364,21-06-2012,Headline,377
9780007338672,Sharpe's Gold,['Bernard Cornwell'],ePUB,12.99,12.99,7338678,24-07-2009,HarperCollins Publishers,304
9780141959238,The Ship,['C.S. Forester'],ePUB,15.99,15.99,141959231,05-10-2006,Penguin Books Ltd,256
9780755373260,Silent Scream (The Minneapolis Series Book 2),['Karen Rose'],ePUB,11.99,11.99,075537326X,13-05-2010,Headline,544
9781301917099,Afghan Heat,['Steve Stone'],ePUB,5.18,5.18,1301917095,02-02-2016,Digital Dreams Publishing,
9780691189970,Narrative Economics,['Robert J. Shiller'],ePUB,39.59,31.67,691189978,01-10-2019,Princeton University Press,400
9780755384808,The Book of Life,['Deborah Harkness'],ePUB,12.99,12.99,755384806,15-07-2014,Headline,592
9781405909914,Dark Watch,"['Clive Cussler', 'Jack du Brul']",ePUB,14.99,14.99,1405909919,05-07-2012,Penguin Books Ltd,496
9780571323777,Grief Is the Thing with Feathers,['Max Porter'],ePUB,14.29,12.99,571323774,15-09-2015,Faber & Faber,96
9780761168935,Keep Your Brain Alive,"['Lawrence Katz', 'Manning Rubin']",Paperback,20.25,20.25,761168931,02-06-2014,Workman,204
9781250229786,Silver in the Wood,['Emily Tesh'],ePUB,6.22,5.99,1250229782,18-06-2019,Tor Publishing Group,
9780307414311,failed to fetch page,,,,,,,,
9780804179041,Uprooted,['Naomi Novik'],E-Book,0,0,804179042,01-01-2015,Random House Publishing Group,
9780241398333,A Short History of Brexit,"[""Kevin O'Rourke""]",ePUB,15.99,15.99,241398339,31-01-2019,Penguin Books Ltd,320
9780007329052,Wedding Tiers,['Trisha Ashley'],ePUB,8.99,8.99,7329059,29-05-2009,HarperCollins Publishers,416
9780241321942,Absolute Friends,['John le Carré'],ePUB,15.99,15.99,241321948,27-09-2018,Penguin Books Ltd,464
9780575087491,Blood of Elves,"['Andrzej Sapkowski', 'Danusia Stok']",ePUB,12.99,12.99,575087498,19-08-2010,Orion,320
9781405519946,Promise of Blood,['Brian McClellan'],ePUB,11.99,11.99,1405519940,16-04-2013,"Little, Brown Book Group",608
9780648264873,Keeping Up Appearances,['Elizabeth Stevens'],ePUB,5.49,4.25,648264874,01-06-2018,Sleeping Dragon Books,500
9780141938264,A Dark-Adapted Eye,['Barbara Vine'],ePUB,15.99,15.99,141938269,07-05-2009,Penguin Books Ltd,304
9780316230209,The Collector,['John Fowles'],ePUB,10.99,10.99,316230200,01-12-2012,"Little, Brown and Company",320
9780141952000,Making Sense of the Troubles,"['David McKittrick', 'David McVea']",ePUB,18.99,18.99,141952008,29-11-2001,Penguin Books Ltd,416
9781310157202,Having You Is Never Enough (Forever and Ever #4),['E. L. Todd'],ePUB,0,0,1310157200,11-11-2015,E. L. Todd,
9781405944038,Ambush,['Geraint Jones'],ePUB,15.99,15.99,140594403X,12-12-2019,Penguin Books Ltd,400
9780575122796,Dune: The Gateway Collection,['Frank Herbert'],ePUB,59.99,59.99,057512279X,30-11-2012,Orion,800
9780751555752,Never Somewhere Else,['Alex Gray'],ePUB,12.99,12.99,751555754,31-10-2013,"Little, Brown Book Group",320
9780356509303,Sins of Empire,['Brian McClellan'],ePUB,12.99,12.99,356509303,07-03-2017,"Little, Brown Book Group",640
9780544465619,Curious George Haunted Halloween,['H. A. Rey'],ePUB,2.99,2.99,054446561X,17-06-2014,HarperCollins,24
9780241404300,Don't Be Evil,['Rana Foroohar'],ePUB,16.99,16.99,241404304,07-11-2019,Penguin Books Ltd,256
9780752876788,Dreamer,['Peter James'],Paperback,21.99,21.25,752876783,01-08-2005,Orion,384
9780547769332,The Goodnight Train,"['June Sobel', 'Laura Huliska-Beith']",ePUB,11.99,11.99,547769334,01-09-2006,HarperCollins,32
9781393148548,Bullied,['Vera Hollins'],ePUB,4.29,4.29,1393148549,27-08-2019,?Vera Hollins,
9780241961544,Survivor,['Lesley Pearse'],ePUB,15.99,15.99,241961548,13-02-2014,Penguin Books Ltd,544
9780571338764,Milkman,['Anna Burns'],ePUB,16.49,14.99,571338763,15-05-2018,Faber & Faber,352
9780141910048,The Rotters' Club,['Jonathan Coe'],ePUB,15.99,15.99,141910046,28-05-2008,Penguin Books Ltd,416
9781841498959,Surface Detail,['Iain M Banks'],Paperback,22.99,20.35,1841498955,31-05-2011,Little Brown,640
9780241382929,Lessons in Stoicism,['John Sellars'],ePUB,14.99,14.99,241382920,05-09-2019,Penguin Books Ltd,96
9780241981320,Middle England,['Jonathan Coe'],ePUB,15.99,15.99,241981328,08-11-2018,Penguin Books Ltd,368
9780241283936,The Little Book of Hygge,['Meik Wiking'],ePUB,15.99,15.99,241283930,01-09-2016,Penguin Books Ltd,288
